class,title,description,link
0,金融情報ベンダーのOAオペレーター - 株式会社 ティーエスネット（ID ...,"2019年7月9日 ... 2019-08-15 18:09:13 - 金融情報ベンダーのＯＡオペレーター - ハローワーク 求人番号 
47020-11571991 求人情報の種類 正社員以外 事業所名 株式会社 ティーエスネット 
沖縄県国頭郡宜野座村.",https://www.hellowork.careers/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%80%80%E3%83%86%E3%82%A3%E3%83%BC%E3%82%A8%E3%82%B9%E3%83%8D%E3%83%83%E3%83%88%E3%81%A7%E3%81%AE%E9%87%91%E8%9E%8D%E6%83%85%E5%A0%B1%E3%83%99%E3%83%B3%E3%83%80%E3%83%BC%E3%81%AE%EF%BC%AF%EF%BC%A1%E3%82%AA%E3%83%9A%E3%83%AC%E3%83%BC%E3%81%AE%E3%83%8F%E3%83%AD%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%E6%B1%82%E4%BA%BA%E6%83%85%E5%A0%B1%EF%BC%88%E6%B2%96%E7%B8%84%E7%9C%8C%E5%9B%BD%E9%A0%AD%E9%83%A1%E5%AE%9C%E9%87%8E%E5%BA%A7%E6%9D%91%EF%BC%89-%2047020-11571991/
0,建築設計事務所 - Wikipedia,"建築設計事務所（けんちくせっけいじむしょ）とは、建築物の計画立案、設計、設計監理、
工事監理等を業務とする事務所である。 目次. 1 概説; 2 歴史; 3 建築設計事務所の
職務; 4 意匠設計の事務所; 5 構造設計の事務所; 6 関連項目; 7 脚注; 8 外部リンク ...",https://ja.wikipedia.org/wiki/%E5%BB%BA%E7%AF%89%E8%A8%AD%E8%A8%88%E4%BA%8B%E5%8B%99%E6%89%80
1,駒田建築設計事務所 - KOMADA ARCHITECTS OFFICE,東京都江戸川区を拠点とする建築設計事務所のウェブサイトです。,http://www.komada-archi.info/
0,設計事務所 - Wikipedia,"設計事務所と称するのは、主には建築士事務所で建築物の設計監理を主に行っている
ものを指す建築設計事務所が多いが、建築設計事務所でも分類区分すると建築
デザイン、意匠設計のほか構造設計事務所、設備（さらに電気や機械など）の、また
積算設計 ...",https://ja.wikipedia.org/wiki/%E8%A8%AD%E8%A8%88%E4%BA%8B%E5%8B%99%E6%89%80
1,松本直子建築設計事務所,"松本直子建築設計事務所では木のぬくもりを愉しむ、住居される方の居心地を考慮した
設計を提供しています。シンプルなデザイン、多様な日本の自然素材を、皆さまの暮らし
方や価値観を踏まえた提案、ご希望を聞きながら形に致します。設計なら一級建築士 ...",http://www.n-matsumoto1997.com/
1,佐久間徹設計事務所,"佐久間徹設計事務所（建築家/佐久間徹）は、武蔵野市吉祥寺にオフィスを構える建築
設計事務所です。個人住宅、集合住宅、福祉施設、事務所ビルの設計、店舗デザイン
などを中心に活動しています。",https://sakumastudio.com/
1,大阪 京都の建築家|近藤晃弘建築都市設計事務所|住宅設計,"大阪・京都の建築家、近藤晃弘が主宰する設計事務所です。デザインで日常をより
ゆたかにすることをコンセプトに注文住宅・店舗・カフェ・クリニック・介護施設・オフィス・
マンションの新築やリノベーションの設計監理をしています。",http://ak-archi.com/
1,安井建築設計事務所,"安井建築設計事務所は創業からの歴史をふまえ、着実な建築創造活動を通して顧客と
社会が求めるものを的確に実現します。",https://www.yasui-archi.co.jp/
1,松本純一郎設計事務所,"JIA登録建築家・松本純一郎設計事務所は、宮城県仙台市の設計事務所です。病院・
クリニックなどの医療施設から老人ホームなどの福祉施設、学校・幼稚園などの教育
施設、公共施設、住宅まで、幅広い建築設計を承ります。",https://www.matsumoto-architect.com/
1,（株）マキタ設計事務所｜建築設計・構造設計・土地有効利用計画,"（株）マキタ設計事務所は、建築設備の専門事務所からスタートし、建築設計、再開発へ
と業務を広げ、現在は商業施設設計が主業務です。",http://www.makitasekkei.co.jp/
1,井川建築設計事務所: ホーム,"2004年設立。茨城県・千葉県を中心にご家族の団らんやオフィスで働く人たちの笑顔を
お手伝いする一級建築士事務所。古民家再生プロジェクトで2012グッドデザイン賞
ベスト100受賞。",https://igawa-arch.com/
1,東急設計コンサルタント｜Tokyu Architects & Engineers INC.,「まちづくり技術」のＤＮＡを受け継ぐ『総合設計コンサルタント』,https://www.tokyu-sekkei.co.jp/
1,トップページ｜株式会社設計コンサルタント,"株式会社 設計コンサルタント. 香川県高松市田村町484番地4 087-856-0311 sekkei
@sekk.co.jp ... 会社概要 · 事業紹介 · 社長挨拶 · 有資格者一覧 · 採用情報 · お
問い合わせ · プライバシーポリシー · サイトポリシー. ⓒ 2017 株式会社設計
コンサルタント.",http://www.sekk.co.jp/
0,建設コンサルタント - Wikipedia,"総合水資源計画、総合治水計画、河川整備計画の策定、河川付属物の設計、多目的
ダムの設計、国土保全防災整備、アセットマネージメント、ハザードマップ作成や防災
情報システムの設計、氾濫解析と浸水想定、河川法に ...",https://ja.wikipedia.org/wiki/%E5%BB%BA%E8%A8%AD%E3%82%B3%E3%83%B3%E3%82%B5%E3%83%AB%E3%82%BF%E3%83%B3%E3%83%88
1,開発設計コンサルタント,"社長挨拶 · 企業理念 · 品質方針・環境方針 · 会社概要 · 組織図 · 有資格者 · 事業所
一覧 · J-POWERグループ. 事業内容BUSINESS 事業内容BUSINESS · エネルギー · 
環境 · 水資源 · アセットマネジメント · 防災 · 建築 · 地質 · 試験・技術開発 · 技術研修.",http://www.jpde.co.jp/
0,株式会社開発設計コンサルタントの新卒採用・企業情報｜リクナビ2020,"国内全国で展開する「発電」と「送電・変電」に特化した電力会社である電源開発株式
会社(J-POWER)グループに所属する「開発設計コンサルタント（JPD)」。私たちは、土木
・建築・地質分野の専門家集団として、あらゆる要請に誠実かつ的確に応え、社会の
発展 ...",https://job.rikunabi.com/2020/company/r251800030/
1,社会環境をデザインする｜阪急設計コンサルタント,"阪急阪神東宝グループ唯一の建設コンサルタント・一級建築士事務所として、発意段階
の調査・企画から設計・工事監理、竣工後の設備・構造物の維持管理まで、一貫した
技術力を有しています。土木、建築・設備、鉄道電気の設計・監理、都市計画、省エネ、
 ...",https://sekkei.hankyu.co.jp/
1,有限会社MU設計コンサルタント｜山口県の建築設計事務所 良質な空間 ...,"2019年8月20日 ... 人なら誰しも、こんな家に住みたい、こんなオフィスで仕事したいなど、空間に対する
漠然とした理想やビジョンを持っているはずです。 私たちの仕事はその頭の中でボヤッ
としているイメージを、先進的なデザインと実績で、はっきりとしたカタチに ...",https://mu-architect.com/
1,株式会社播磨設計コンサルタント | 設計・測量・補償・登記をワンストップで ...,"播磨設計コンサルタントは創立４０周年。設計、測量、補償、登記に関わるサービスを
ワンストップで提供しております。",https://haricon.co.jp/
1,北王設計コンサルタント株式会社｜建設コンサルタント,"北王設計コンサルタントでは、人材を大切にし、技術力の向上を図り、永遠の発展を
目指すと共に社会資本整備推進に貢献して地域社会に還元します。豊富な知識と経験
を活かして皆様のニーズにお応えします。",http://www.hokuoh.co.jp/
1,株式会社アジア共同設計コンサルタント（AEC）｜信頼と技術で社会を創る,"50年間の歴史と経験をもつ総合建設コンサルタント会社です。国内・海外を問わず、
総合エンジニアリングサービスを提供します.",http://www.aec-inc.jp/
0,ゼネコン - Wikipedia,"ゼネコンとは、元来英語の「General Contractor」の略称であり、元請負者として各種の
土木・建築工事を一式で発注者から直接請負い、工事全体のとりまとめを行う建設業者
を指す。日本語では総合建設業（そうごうけんせつぎょう）に該当する。",https://ja.wikipedia.org/wiki/%E3%82%BC%E3%83%8D%E3%82%B3%E3%83%B3
0,ゼネコンとはどんな会社で何をするのか？定義から実務、ランキングまで ...,"2016年9月12日 ... ゼネコンという言葉聞いた事があるでしょうか。ニュースや新聞などで度々目にしますが
、「ゼネコンって何なの？そもそも会社なの？」と疑問に思う方も多いと思います。確かに
ゼネコンと聞いても、「不動産業者」や「アパレルメーカー」な...",https://mansion-market.com/sapuri/general_contractor/
0,建設業界の勢力図が10年で一気に変わった背景 | 建設・資材 | 東洋経済 ...,"2019年8月8日 ... この10年ほどで、建設業界の勢力図が大きく変わっている。そして、その中でハウス
メーカーがゼネコンを傘下に収めるという出来事が起こっている。それはなぜ起こった
のか、そして傘下に収めるにあたりどのような狙…",https://toyokeizai.net/articles/-/295258
